"Module","DocType","Section","Content"
"medtech_quality_capa","USER_GUIDE","FAQ","**Q: Do I need a CAPA for every NCR?**  
A: No. Single isolated incidents may not require CAPA. Trends or critical issues always need CAPA.

**Q: Can I have multiple CAPAs for one NCR?**  
A: Yes. Complex issues may need multiple correction paths.

**Q: What if CAPA fails effectiveness check?**  
A: Re-open CAPA, revise actions, implement additional measures.

**Q: How long to keep closed CAPAs?**  
A: Minimum 3 years per FDA. Some critical device CAPAs: life of device + 2 years.

**Q: Can I delete a CAPA?**  
A: No. Cancel it instead (provides audit trail)."
"medtech_traceability","README","MedTech Traceability Module",""
"medtech_traceability","README","Overview","**Version:** 19.0.1.0.0  
**Dependencies:** medtech_core, stock, mrp"
"medtech_traceability","README","Purpose","Complete device traceability system for medical devices, tracking from raw materials through production to end customer. Compliant with FDA 21 CFR Part 820 Subpart M and EU MDR Article 27 (UDI requirements)."
"medtech_traceability","README","Key Features",""
"medtech_traceability","README","1. Device History Record (DHR)","- Complete production history for each device/lot
- Links to BOM, work orders, materials used
- Operator signatures and timestamps
- Quality inspection results
- Environmental conditions during production
- Automated DHR generation from MRP
- PDF/HTML snapshot of record at completion"
"medtech_traceability","README","2. UDI (Unique Device Identification)","- FDA UDI and EU UDI-DI management
- Automatic UDI generation per GSIX/HIBC standards
- Barcode label printing
- GUDID database integration
- Device lifecycle tracking"
"medtech_traceability","README","3. Lot/Serial Traceability","- Forward traceability (where did material go?)
- Backward traceability (where did material come from?)
- One-step up, one-step down tracking
- Genealogy reports for regulatory submissions"
"medtech_traceability","README","4. Device Master Record (DMR)","- Design specifications
- Manufacturing procedures
- Quality acceptance criteria
- Labeling specifications
- Version control"
"medtech_traceability","README","Regulatory Compliance",""
"medtech_traceability","README","FDA 21 CFR Part 820.184","Device History Record requirements:
- Quantity manufactured
- Quantity released for distribution
- Labeling used
- Control number(s)
- Date(s) of manufacture
- Final acceptance records
- Unit tested identification"
"medtech_traceability","README","EU MDR Article 27","UDI System requirements:
- Basic UDI-DI assignment
- Production identifiers (serial/lot/batch/expiry)
- Registration in EU UDID database
- UDI carriers on labels"
"medtech_traceability","README","Technical Architecture",""
"medtech_traceability","README","Models",""
"medtech_traceability","README","`medtech.dhr` (Device History Record)","- Tracks complete production history
- Links to manufacturing order, BOM, quality results
- Immutable after completion (audit locked)
- PDF snapshot generation"
"medtech_traceability","README","`medtech.udi` (Unique Device Identifier)","- UDI-DI and UDI-PI management
- Issuing entity configuration
- Barcode generation
- GUDID sync"
"medtech_traceability","README","Reports","- DHR Report (printable, archivable)
- Traceability Report (forward/backward)
- UDI Labels (GS1 barcode format)"
"medtech_traceability","README","Module Structure","```
medtech_traceability/
â”œâ”€â”€ models/
â”‚   â”œâ”€â”€ device_master.py
â”‚   â”œâ”€â”€ medtech_dhr.py
â”‚   â”œâ”€â”€ medtech_udi.py
â”‚   â””â”€â”€ stock_production_lot.py (extends)
	

â”œâ”€â”€ views/
â”‚   â”œâ”€â”€ device_master_views.xml
â”‚   â”œâ”€â”€ medtech_dhr_views.xml
â”‚   â””â”€â”€ medtech_udi_views.xml
â”œâ”€â”€ reports/
â”‚   â”œâ”€â”€ dhr_report.xml
â”‚   â””â”€â”€ udi_label.xml
â”œâ”€â”€ static/src/xml/
â”‚   â””â”€â”€ traceability_dashboard.xml
â””â”€â”€ docs/
```"
"medtech_traceability","README","Use Cases",""
"medtech_traceability","README","Use Case 1: DHR Creation During Manufacturing","**Workflow:**
1. Production order created for Device ABC, Serial #12345
2. DHR auto-generated at MO start
3. As production proceeds:
   - Raw materials scanned and logged
   - Process parameters recorded
   - In-process inspections documented
   - Operator signoffs collected
4. Final inspection passed
5. DHR locked and PDF snapshot created
6. DHR archived for device lifetime + 2 years"
"medtech_traceability","README","Use Case 2: Product Recall Investigation","**Scenario:** Customer reports issue with Device Serial #SN789456

**Steps:**
1. Open traceability search
2. Enter Serial #SN789456
3. System shows:
   - **DHR:** Production date, operators, materials used
   - **Materials:** Lot numbers for all components
   - **Related Devices:** Other units from same lots
4. Determine scope:
   - Issue isolated to one lot of Component X
   - Identify all devices using that lot
5. Initiate targeted recall"
"medtech_traceability","README","Use Case 3: UDI Label Generation","**Workflow:**
1. Product configured with UDI-DI
2. Production order created
3. System generates UDI-PI (serial/lot/expiry)
4. Combines UDI-DI + UDI-PI
5. Generates GS1 DataMatrix barcode
6. Prints labels for application
7. Registers in GUDID if new product"
"medtech_traceability","README","Best Practices","1. **Scan Everything:** Use barcodes for material tracking
2. **Real-Time Entry:** Record data as it happens
3. **Lock DHRs Promptly:** After final inspection
4. **Retain Forever:** DHRs for implantables
5. **Test Traceability:** Mock recalls quarterly"
"medtech_traceability","README","Changelog",""
"medtech_traceability","README","19.0.1.0.0","- Odoo 19 compatibility
- Modern chatter implementation
- XML template fixes (DHR report)
- Demo data placeholder"
"medtech_recall","README","MedTech Recall Module",""
"medtech_recall","README","Overview","**Version:** 19.0.1.0.0  
**Dependencies:** medtech_core, medtech_traceability"
"medtech_recall","README","Purpose","Comprehensive product recall management system for medical devices, supporting FDA recall requirements (21 CFR Part 7) and EU MDR Field Safety Corrective Actions (FSCAs)."
"medtech_recall","README","Key Features",""
"medtech_recall","README","1. Recall Management","- Recall classification (Class I, II, III)
- Scope definition (lots, serials, date ranges)
- Status tracking (Planning, Active, Closed)
- Effectiveness checks
- FDA/Notified Body reporting"
"medtech_recall","README","2. Customer Notification System","- Automated notification generation
- Multi-channel (email, mail, fax)
- Template library (Urgent, Important, routine)
- Response tracking
- Acknowledgment collection"
"medtech_recall","README","3. Quarantine Management","- Automatic inventory quarantine
- Customer hold notifications
- Return merchandise authorization (RMA)
- Disposal/rework tracking"
"medtech_recall","README","4. Recall Effectiveness","- Response rate calculation
- Product recovery rate
- Customer acknowledgment tracking
- FDA effectiveness check submission"
"medtech_recall","README","Regulatory Compliance",""
"medtech_recall","README","FDA 21 CFR Part 7","- **Subpart C:** Recalls (firms responsibilities)
- **Subpart D:** FDA facility recalls
- **آ§7.40-7.59:**Recall procedures, depth, status"
"medtech_recall","README","EU MDR Article 83-92","- Field Safety Corrective Actions (FSCA)
- Field Safety Notices (FSN)
- Reporting to competent authorities"
"medtech_recall","README","Technical Architecture",""
"medtech_recall","README","Models",""
"medtech_recall","README","`medtech.recall`","**Key Fields:**
- `recall_number` - Unique identifier  
- `classification` - Class I/II/III or FSCA level
- `scope` - Affected products, lots, serials
- `reason` - Root cause description
- `action_required` - Customer instructions
- `effectiveness_rate` - % recovered/responded
- `customer_notification_ids` - Linked notifications"
"medtech_recall","README","`medtech.recall.notification`","- Customer contact details
- Notification date/method
- Response received (Yes/No)
- Device returned status"
"medtech_recall","README","Reports","- Recall Status Report
- Effectiveness Check Report
- FDA Recall Report (Form 3-500A format)
- Customer Notification Letter

##Module Structure

```
medtech_recall/
â”œâ”€â”€ models/
â”‚   â”œâ”€â”€ medtech_recall.py
â”‚   â”œâ”€â”€ recall_notification.py
...   â””â”€â”€ stock_quant.py (extends for quarantine)
â”œâ”€â”€ views/
â”‚   â”œâ”€â”€ recall_views.xml
â”‚   â””â”€â”€ notification_views.xml
â”œâ”€â”€ reports/
â”‚   â””â”€â”€ recall_report_pack.xml
â”œâ”€â”€ data/
â”‚   â””â”€â”€ notification_templates.xml
â””â”€â”€ docs/
```"
"medtech_recall","README","Use Cases",""
"medtech_recall","README","Use Case 1: Voluntary Medical Device Recall","**Scenario:** Software bug causes incorrect readings (safety risk)

**Steps:**

**Day 1: Recall Decision**
1. Quality/Regulatory team identifies issue
2. Risk assessment: Potential patient harm
3. Decision: Class II recall

**Day 2-3: Recall Planning**
1. Create recall record
2. Define scope:
   - Products: Model X, Software v2.1
   - Serial range: 10001-15000
   - Distributed: 2024-01-01 to 2024-06-30
3. Determine corrective action:
   - Software update (remote)
   - Or return for upgrade
4. Draft customer notification

**Day 4: Notification**
1. Generate customer notifications (automated)
2. System identifies 250 affected customers
3. Sends """"Urgent Medical Device Recall"""" notices
4. Quarantines inventory (75 units in stock)

**Day 5-30: Active Recall**
1. Track customer responses
2. Monitor return rates
3. Update recall dashboard

**Day 31-45: Effectiveness Check**
1. Calculate metrics:
   - Response rate: 95% (238/250)
   - Recovery rate: 92% (230/250)
2. Follow up with non-responders
3. Document final results

**Day 46+: FDA Reporting**
1. Submit recall termination request
2. Provide effectiveness data
3. FDA reviews and approves closure"
"medtech_recall","README","Use Case 2: Customer Complaint-Triggered Recall","**Scenario:** Customer reports device crack causing leakage

**Investigation:**
1. Field service reviews complaints
2. Discovers pattern: 5 complaints, same lot
3. Creates CAPA for investigation
4. Root cause: Component supplier change

**Decision Tree:**
```
Is it a safety issue? â†’ YES
â”‚
â”œâ†’ Immediate hazard? â†’ YES â†’ Class I Recall
â””â†’ Serious harm likely? â†’ MAYBE â†’ Class II Recall
```

**Recall Execution:**
1. Classify as Class II
2. Scope: Single lot (ABC-123)
3. Customer notification: """"Important Safety Information""""
4. Offer free replacement
5. Track returns and disposal"
"medtech_recall","README","Best Practices",""
"medtech_recall","README","Recall Classification Guidelines","**Class I (Most Serious):**
- Reasonable probability of serious adverse health consequences or death
- Example: Pacemaker lead fracture causing device failure

**Class II (Moderate):**
- May cause temporary/medically reversible adverse health consequences
- Remote probability of serious harm
- Example: Incorrect labeling, software bug

**Class III (Least Serious):**
- Not likely to cause adverse health consequences
- Example: Packaging defect, cosmetic issue"
"medtech_recall","README","Recall Speed","- **Class I:** Notify within 24 hours
- **Class II:** Notify within 5 days
- **Class III:** Notify within 10 days"
"medtech_recall","README","Communication","âœ… **DO:**
- Be clear and specific about risk
- Provide simple instructions
- Include contact information
- Use multiple notification methods

â‌Œ **DON'T:**
- Minimize the risk
- Use vague language
- Delay notification
- Assume customers saw news"
"medtech_recall","README","Improvements Roadmap",""
"medtech_recall","README","High Priority","1. **FDA Rec Reporting Integration** - Auto-submit to FDA recall portal
2. **Recall Cost Tracking** - Calculate financial impact
3. **Recall Simulation** - Practice recalls with mock scenarios"
"medtech_recall","README","Medium Priority","4. **Multi-Language Notifications** - Auto-translate for global recalls
5. **Customer Portal** - Self-service recall acknowledgment
6. **SMS/Push Notifications** - Additional notification channels"
"medtech_recall","README","Low Priority","7. **Recall Analytics** - Trend analysis, risk prediction
8. **Integration with TraceLink** - Pharmaceutical track-and-trace"
"medtech_recall","README","Changelog",""
"medtech_recall","README","19.0.1.0.0","- Odoo 19 compatibility
- Modernized chatter
- Fixed XML report templates (escaped special characters)
- Demo data structure created"
"medtech_vendor_compliance","README","MedTech Vendor Compliance Module",""
"medtech_vendor_compliance","README","Overview","**Version:** 19.0.1.0.0  
**Dependencies:** medtech_core, purchase"
"medtech_vendor_compliance","README","Purpose","Supplier quality management system for medical device manufacturers. Ensures incoming materials meet specifications and vendors maintain compliance with FDA, ISO 13485, and EU MDR requirements."
"medtech_vendor_compliance","README","Key Features",""
"medtech_vendor_compliance","README","1. Vendor Certification Management","- Supplier approval process
- Certificate repository (ISO, CE, FDA registration)
- Expiration tracking and auto-alerts
- Re-certification workflows
- Audit scheduling"
"medtech_vendor_compliance","README","2. Incoming Inspection","- Receipt inspections with accept/reject
- Certificate of Conformance (CoC) verification
- Sample testing integration
- Batch disposition (Accept, Reject, Conditional)
- Vendor scorecard updates"
"medtech_vendor_compliance","README","3. Vendor Audits","- Audit scheduling and planning
- On-site/remote audit checklists
- Finding tracking (Major/Minor)
- Corrective action requests to vendors
- Audit report repository"
"medtech_vendor_compliance","README","4. Vendor Scorecards","- On-time delivery %
- Quality acceptance rate
- NCR frequency
- Responsiveness metrics
- Overall vendor rating (A/B/C/D/F)"
"medtech_vendor_compliance","README","5. Purchase Order Integration","- Automatic CoC request generation
- Quality hold on receipts pending inspection
- Receiving inspection workflows
- Auto-quarantine of failed batches"
"medtech_vendor_compliance","README","Regulatory Compliance",""
"medtech_vendor_compliance","README","FDA 21 CFR Part 820.50","- **Subpart E:** Purchasing Controls
- **(a)** Evaluation of suppliers
- **(b)** Purchasing data requirements"
"medtech_vendor_compliance","README","ISO 13485:2016 Clause 7.4","- **7.4.1:** Purchasing process
- **7.4.2:** Purchasing information
- **7.4.3:** Verification of purchased product"
"medtech_vendor_compliance","README","EU MDR Economic Operators","- Article 16: Obligations of manufacturers regarding suppliers"
"medtech_vendor_compliance","README","Technical Architecture",""
"medtech_vendor_compliance","README","Models","####`medtech.vendor.certification`
- Vendor ID (link to res.partner)
- Certification type (ISO 9001, ISO 13485, FDA, CE)
- Issue/expiry dates
- Certificate file attachment
- Status (Valid, Expiring Soon, Expired)"
"medtech_vendor_compliance","README","`medtech.incoming.inspection`","- Purchase order reference
- Product/material
- Lot number received
- Inspection date/inspector
- Results (measurements, visual checks)
- Disposition (Accept/Reject/Conditional)"
"medtech_vendor_compliance","README","`medtech.vendor.audit`","- Vendor
- Audit type (Initial, Surveillance, For-Cause)
- Audit date
- Auditor(s)
- Findings (major/minor nonconformances)
- Follow-up actions"
"medtech_vendor_compliance","README","Reports","- Vendor Scorecard
- Incoming Inspection Summary
- Audit Report
- Certificate Expiration Report"
"medtech_vendor_compliance","README","Module Structure","```
medtech_vendor_compliance/
â”œâ”€â”€ models/
â”‚   â”œâ”€â”€ vendor_certification.py
â”‚   â”œâ”€â”€ incoming_inspection.py
â”‚   â”œâ”€â”€ vendor_audit.py
â”‚   â”œâ”€â”€ vendor_scorecard.py
â”‚   â””â”€â”€ purchase_order.py (extends)
â”œâ”€â”€ views/
â”‚   â”œâ”€â”€ vendor_certification_views.xml
â”‚   â”œâ”€â”€ incoming_inspection_views.xml
â”‚   â””â”€â”€ vendor_audit_views.xml
â”œâ”€â”€ reports/
â”‚   â””â”€â”€ vendor_scorecard_report.xml
â””â”€â”€ docs/
```"
"medtech_vendor_compliance","README","Use Cases",""
"medtech_vendor_compliance","README","Use Case 1: New Supplier Qualification","**Scenario:** Need new supplier for critical component

**Qualification Process:**
1. **Initial Assessment:**
   - Request quality manual
   - Request certifications (ISO 13485, ISO 9001)
   - Review financial stability

2. **Create Vendor Record:**
   - MedTech > Vendor Compliance > Vendors > Create
   - Upload certifications
   - Set review schedule

3. **Initial Audit:**
   - Schedule on-site audit
   - Complete audit checklist
   - Document findings
   - Request corrective actions if needed

4. **Approval:**
   - Quality Manager reviews
   - Approves vendor for specific materials
   - Sets conditions (e.g., 100% incoming inspection)

5. **Ongoing Monitoring:**
   - Quarterly scorecard review
   - Annual re-audits
   - Certificate expiration monitoring"
"medtech_vendor_compliance","README","Use Case 2: Incoming Material Inspection","**Scenario:** Receive shipment of 1000 units of Component X, Lot Y789

**Workflow:**

**Receiving:**
1. Warehouse receives PO shipment
2. System creates incoming inspection record
3. Material placed in quarantine area
4. Inspector notified

**Inspection:**
1. Inspector opens inspection record
2. Reviews CoC from supplier
3. Performs sampling (AQL 2.5, Sample size: 50 units)
4. Checks:
   - Dimensions (pass/fail)
   - Visual defects (pass/fail)
   - Certificates match
5. Records results

**Disposition:**
- **Accept:** Move to stock, update vendor scorecard (+1 good batch)
- **Reject:** Create vendor NCR, return to supplier, update scorecard (-1)
- **Conditional Accept:** Use with restrictions, document deviation"
"medtech_vendor_compliance","README","Use Case 3: Managing Vendor NCR","**Scenario:** Received batch fails inspection

**Steps:**
1. **Create NCR:** """"Dimension out of specâ€”10 units failed""""
2. **Notify Vendor:**
   - Auto-email supplier
   - Request 8D report
3. **Track Response:**
   - Supplier submits investigation
   - Corrective actions proposed
4. **Verification:**
   - Review next shipment extra carefully
   - If resolved, close NCR
   - If persists, escalate (audit, disqualification)"
"medtech_vendor_compliance","README","Best Practices",""
"medtech_vendor_compliance","README","Supplier Categorization","**Critical Suppliers:**
- Sole source materials
- Class III device components
- Direct patient contact materials
- **Audit Frequency:** Annual
- **Incoming Inspection:** 100% or strict AQL

**Important Suppliers:**
- Alternative sources available
- Class II components
- **Audit Frequency:** Every 2 years
- **Incoming Inspection:** AQL 1.5-2.5

**Standard Suppliers:**
- Commodity items
- Non-critical materials
- **Audit Frequency:** Risk-based
- **Incoming Inspection:** AQL 4.0 or skip lot"
"medtech_vendor_compliance","README","Scorecard Weighting","Suggested formula:
- Quality (40%): % batches accepted
- Delivery (30%): % on-time deliveries
- Responsiveness (20%): Time to resolve issues
- Cost (10%): Competitive pricing"
"medtech_vendor_compliance","README","Certificate Management","- Set expiration reminders: 90, 60, 30 days before
- Require annual CoC even if certificate valid
- Verify certificate authenticity (call issuing body)
- Don't accept expired certificates"
"medtech_vendor_compliance","README","Improvements Roadmap",""
"medtech_vendor_compliance","README","High Priority","1. **Automated CoC Parsing** - OCR to extract data from PDF certificates
2. **Vendor Portal** - Suppliers upload certs, respond to NCRs
3. **Risk-Based Inspection** - Dynamic AQL based on vendor history"
"medtech_vendor_compliance","README","Medium Priority","4. **Supplier Diversity Tracking** - Monitor sole-source risks
5. **Vendor Development Programs** - improvement initiatives
6. **Cost of Poor Quality (COPQ)** - Calculate impact of vendor issues"
"medtech_vendor_compliance","README","Low Priority","7. **Blockchain for CoCs** - Immutable certificate verification
8. **Supplier Collaboration Tools** - Shared dashboards, forecasts"
"medtech_vendor_compliance","README","Changelog",""
"medtech_vendor_compliance","README","19.0.1.0.0","- Odoo 19 compatibility
- Modern chatter tags
- Purchase order purchase_order.py model extensions
- Demo data placeholders"
"medtech_field_service_history","README","MedTech Field Service History Module",""
"medtech_field_service_history","README","Overview","**Version:** 19.0.1.0.0  
**Dependencies:** medtech_core, medtech_traceability"
"medtech_field_service_history","README","Purpose","Comprehensive field service management for medical devices post-market. Tracks installations, maintenance, repairs, complaints, and device performance in clinical settings. Supports FDA post-market surveillance and EU MDR vigilance requirements."
"medtech_field_service_history","README","Key Features",""
"medtech_field_service_history","README","1. Service Visit Management","- Schedule and track service calls
- Installation records
- Preventive maintenance (PM)
- Corrective maintenance
- Calibration visits
- Software updates"
"medtech_field_service_history","README","2. Device Installation Tracking","- Installation date and location
- Customer site details
- Initial acceptance testing
- Training provided
- Installation qualification (IQ)"
"medtech_field_service_history","README","3. Maintenance Plans","- Scheduled PM intervals
- Auto-generate work orders
- Service due notifications
- Maintenance history per device"
"medtech_field_service_history","README","4. Field Performance Monitoring","- Track device issues by site
- Trend analysis (failure modes)
- Mean Time Between Failures (MTBF)
- Post-market surveillance data collection"
"medtech_field_service_history","README","5. Parts Management","- Service parts inventory
- Parts replaced tracking
- Warranty status
- Parts consumption analysis"
"medtech_field_service_history","README","6. Customer Complaint Integration","- Link service visits to complaints
- Trigger CAPAs from field issues
- MDR reportable events flagging
- FDA MedWatch integration"
"medtech_field_service_history","README","Regulatory Compliance",""
"medtech_field_service_history","README","FDA 21 CFR Part 820.198","- **Complaint Files:** Service reports as complaints
- Investigation and documentation
- Post-market surveillance"
"medtech_field_service_history","README","EU MDR Articles 83-92","- **Post-Market Surveillance (PMS)**
- **Vigilance reporting** (serious incidents)
- Trend analysis requirements"
"medtech_field_service_history","README","ISO 13485:2016 Clause 8.2.1","- **Feedback** from users and customers
- **Post-delivery activities**"
"medtech_field_service_history","README","Technical Architecture",""
"medtech_field_service_history","README","Models",""
"medtech_field_service_history","README","`medtech.service.visit`","**Key Fields:**
- `visit_number` - Auto-generated (SV-2024-0001)
- `visit_type` - Installation, PM, Repair, Calibration, Software Update
- `device_id` - Linked device/serial number
- `customer_id` - Site location
- `visit_date` - Scheduled/actual date
- `technician_id` - Assigned engineer
- `issue_description` - Complaint/request
- `resolution` - Actions taken
- `parts_replaced_ids` - Parts used
- `service_hours` - Labor time
- `followup_required` - Boolean
- `reportable_event` - MDR/FDA flag"
"medtech_field_service_history","README","`medtech.maintenance.plan`","- Device or device model
- PM interval (days/months)
- Tasks checklist
- Due date calculation
- Auto-work order generation"
"medtech_field_service_history","README","Reports","- Service Visit Report (customer copy)
- Device Service History
- PM Compliance Report
- Parts Consumption Report"
"medtech_field_service_history","README","Module Structure","```
medtech_field_service_history/
â”œâ”€â”€ models/
â”‚   â”œâ”€â”€ service_visit.py
â”‚   â”œâ”€â”€ maintenance_plan.py
â”‚   â”œâ”€â”€ service_parts.py
â”‚   â””â”€â”€ medtech_device.py (extends)
â”œâ”€â”€ views/
â”‚   â”œâ”€â”€ service_visit_views.xml
â”‚   â””â”€â”€ maintenance_plan_views.xml
â”œâ”€â”€ reports/
â”‚   â””â”€â”€ service_report.xml
â””â”€â”€ docs/
```"
"medtech_field_service_history","README","Use Cases",""
"medtech_field_service_history","README","Use Case 1: New Device Installation","**Scenario:** Hospital purchases 5 ventilators, needs installation

** Workflow:**

**Pre-Installation:**
1. Sales creates installation work orders
2. Assign technician: John Smith
3. Schedule date: 2026-03-15
4. Add required parts: (power cables, mounting brackets)

**Installation Day:**
1. John arrives on-site
2. Opens service visit on mobile device
3. Performs installation:
   - Unpacks devices (SN: V-10001 through V-10005)
   - Mounts on walls
   - Connects power and gases
   - Runs IQ tests
4. Documents:
   - Photos of installation
   - IQ test results (pass)
   - Trains 3 nurses (names recorded)
5. Hospital signs acceptance
6. John closes service visit

**Post-Installation:**
1. System creates device records in customer location
2. Sets up PM schedule (quarterly inspections)
3. Uploads installation report to customer portal
4. Triggers invoice for installation services"
"medtech_field_service_history","README","Use Case 2: Preventive Maintenance","**Scenario:** Quarterly PM due for infusion pump fleet (20 devices)

**Automated Process:**
1. System identifies PM due dates approaching
2. Auto-generates work orders 30 days in advance
3. Emails technician assignments
4. Technician receives checklist:
   - Visual inspection
   - Calibration verification
   - Software version check
   - Consumables replacement
   - Function test
5. Technician completes tasks, records results
6. PM sticker applied (next due date)
7. PM marked complete, next PM scheduled

**If Issue Found:**
- Technician flags problem (e.g., alarm malfunction)
- Creates corrective service visit
- Orders parts if needed
- Schedules follow-up repair"
"medtech_field_service_history","README","Use Case 3: Customer Complaint Handling","**Scenario:** Hospital calls: """"Monitor keeps shutting down""""

**Workflow:**

**Day 1: Complaint Received**
1. Customer service creates service visit
2. Type: Corrective Maintenance (Emergency)
3. Priority: High
4. Assigns nearest technician
5. Technician dispatched within 4 hours

**Day 1: On-Site Visit**
1. Technician diagnoses: Power supply failure
2. Replaces power supply (Part: PS-200)
3. Tests device - issue resolved
4. Documents in service visit
5. Customer signs report

**Day 2: Back Office Processing**
1. Quality reviews complaint
2. Checks for pattern (other devices with same issue?)
3. If isolated: Close complaint
4. If trend: Create CAPA for investigation
5. If safety issue: Evaluate for MDR/FDA reporting

**Monthly trend analysis shows:**
- 5 power supply failures in 3 months
- Same lot number
- Creates supplier NCR
- Initiates field change order (replace all proactively)"
"medtech_field_service_history","README","Best Practices",""
"medtech_field_service_history","README","Service Documentation","âœ… **Complete Service Reports:**
- Clear problem description
- Detailed troubleshooting steps
- Parts replaced (with lot/serial)
- Test results after repair
- Customer feedback
- Photos when relevant

â‌Œ **Avoid:**
- Vague descriptions (""""fixed it"""")
- Missing traceability info
- No verification testing
- Unsigned reports"
"medtech_field_service_history","README","PM Program Management","**Success Factors:**
1. **Consistent Scheduling:** Don't skip PMs
2. **Standardized Checklists:** Same process every time
3. **Trained Technicians:** Qualified personnel only
4. **Documentation:** Complete records
5. **Follow-up:** Address any issues found"
"medtech_field_service_history","README","Post-Market Surveillance","**Collect This Data:**
- Failure modes and causes
- Operating environment details
- User error incidents
- Software anomalies
- adverse events

**Analyze Regularly:**
- Monthly: Trend reviews
- Quarterly: Metrics to management
- Annually: PMS report for regulators"
"medtech_field_service_history","README","Improvements Roadmap",""
"medtech_field_service_history","README","High Priority","1. **Mobile App:** Offline service reports with signature capture
2. **Predictive Maintenance:** AI predicts failures before they occur
3. **Customer Portal:** Self-schedule PM, view service history"
"medtech_field_service_history","README","Medium Priority","4. **IoT Integration:** Connected devices auto-report issues
5. **Parts Forecasting:** Predict spare parts needs
6. **Technician Routing:** Optimize service routes"
"medtech_field_service_history","README","Low Priority","7. **AR/VR Support:** Remote expert assistance
8. **Voice Dictation:** Hands-free service report entry"
"medtech_field_service_history","README","Changelog",""
"medtech_field_service_history","README","19.0.1.0.0","- Odoo 19 compatibility
- Modern chatter implementation
- Service visit views updated
- Demo data placeholders"
"error_reporter_enterprise","README","Error Reporter Enterprise Module",""
"error_reporter_enterprise","README","Overview","**Version:** 19.0.1.0.0  
**Dependencies:** base, web, mail"
"error_reporter_enterprise","README","Purpose","Centralized error tracking and analytics system for Odoo development and production environments. Helps teams identify, prioritize, and resolve system errors efficiently. Integrates with MedTech ERP for software quality management."
"error_reporter_enterprise","README","Key Features",""
"error_reporter_enterprise","README","1. Error Reporting","- One-click error submission from systray
- Automatic context capture (user, model, action, timestamp)
- Screenshot attachment
- Error categorization (Bug, Feature Request, Enhancement, Question)
- Priority levels (Low, Medium, High, Blocker)"
"error_reporter_enterprise","README","2. Error Management","- Kanban workflow (New, In Progress, Testing, Resolved, Closed)
- Assignment to developers
- Status tracking
- Resolution documentation
- Related error linking"
"error_reporter_enterprise","README","3. Analytics Dashboard","- Error trends over time
- Error by module
- Error by user (identify training needs)
- Top reporters (gamification)
- Resolution time metrics
- Recurring error detection"
"error_reporter_enterprise","README","4. GitHub Integration","- Create GitHub issues directly
- Sync status bidirectionally
- Link Odoo errors to GitHub issues
- Auto-close on merge"
"error_reporter_enterprise","README","5. Systray Quick Access","- Bell icon in top menu bar
- Quick error submission without leaving current page
- Recent errors view
- Notification badges for assigned errors"
"error_reporter_enterprise","README","Technical Architecture",""
"error_reporter_enterprise","README","Models",""
"error_reporter_enterprise","README","`error.report`","**Key Fields:**
- `name` - Auto-generated (Error #001)
- `reporter_id` - User who reported
- `error_type` - Bug/Feature/Enhancement
- `priority` - Low/Medium/High/Blocker
- `description` - Detailed error description
- `steps_to_reproduce` - How to trigger error
- `expected_result` - What should happen
- `actual_result` - What actually happened
- `model_name` - Affected Odoo model
- `view_type` - Form/List/Kanban/etc.
- `state` - new/in_progress/testing/resolved/closed
- `assigned_to_id` - Developer assigned
- `resolution` - How it was fixed
- `github_issue_url` - Link to GitHub"
"error_reporter_enterprise","README","JavaScript Components",""
"error_reporter_enterprise","README","`systray_error_button.js`","- OWL component for systray icon
- Error count badge
- Quick error form
- Recent errors dropdown"
"error_reporter_enterprise","README","Reports","- Error Summary Report
- Developer Productivity Report
- Module Quality Scorecard"
"error_reporter_enterprise","README","Module Structure","```
error_reporter_enterprise/
â”œâ”€â”€ models/
â”‚   â””â”€â”€ error_report.py
â”œâ”€â”€ views/
â”‚   â”œâ”€â”€ error_report_views.xml
â”‚   â””â”€â”€ error_report_menu.xml
â”œâ”€â”€ static/src/
â”‚   â”œâ”€â”€ js/
â”‚   â”‚   â””â”€â”€ systray_error_button.js
â”‚   â””â”€â”€ xml/
â”‚       â””â”€â”€ systray_error_button.xml
â”œâ”€â”€ security/
â”‚   â””â”€â”€ ir.model.access.csv
â””â”€â”€ docs/
```"
"error_reporter_enterprise","README","Use Cases",""
"error_reporter_enterprise","README","Use Case 1: User Reports Error","**Scenario:** User can't save CAPA record

**Steps:**

**User:**
1. Clicks error bell icon (systray)
2. Fills quick form:
   - Type: Bug
   - Priority: High
   - Description: """"Cannot save CAPAâ€”error says 'Missing required field'""""
   - (Optional) Attaches screenshot
3. Clicks """"Submit""""
4. Receives error number: Error #123

**Auto-Captured:**
- Current URL
- User ID
- Timestamp
- Browser info
- Model: medtech.capa
- View type: Form

**System:**
1. Creates error record
2. Notifies development team
3. Sends confirmation email to user"
